Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","57","Bélarus","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","5047.013","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","2164.605","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","7321.167","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","57","Bélarus","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","9445.643","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","4395.949","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","5049.689","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","2117.714","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","7362.328","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","57","Bélarus","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","9450.231","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","4398.367","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5051.866","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","2070.383","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","7397.955","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","57","Bélarus","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","9452.617","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","4399.62","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","5052.995","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","2023.242","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","57","Bélarus","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","7428.871","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","255","Belgique","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","11221.231","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","5511.498","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","5709.727","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","243.099","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","10976.062","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","255","Belgique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11287.94","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","255","Belgique","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","5548.634","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","255","Belgique","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","5739.297","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","255","Belgique","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","239.703","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","11048.237","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","255","Belgique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11354.42","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","5588.791","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","5765.616","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","236.371","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","11122.008","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","255","Belgique","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","11419.748","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","5631.006","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","5788.746","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","233.097","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","11196.239","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","255","Belgique","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","11482.178","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","5672.964","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","5809.216","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","229.844","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","255","Belgique","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","11268.675","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","23","Belize","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","353.366","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","23","Belize","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","176.447","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","23","Belize","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","176.919","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","23","Belize","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","192.252","X","Sources internationales sûres",""
